,Activation,Channels,Loss,Mae,Mse
219,relu,"[0, 2, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 19, 22, 23]",118.54788970947266,1.6986027956008911,118.54788970947266
220,relu,"[2, 3, 4, 5, 6, 7, 8, 12, 13, 14, 15, 18, 19, 22, 23]",71.61215209960938,2.2107629776000977,71.61215209960938
221,relu,"[0, 1, 2, 5, 6, 7, 8, 10, 13, 16, 17, 20, 21, 22, 23]",97.85731506347656,2.3888797760009766,97.85731506347656
222,relu,"[1, 3, 4, 6, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",57.86223220825195,1.9491122961044312,57.86223220825195
223,relu,"[0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 16, 17, 18, 19, 22]",82.69306945800781,3.5225822925567627,82.69306945800781
224,relu,"[0, 1, 3, 5, 6, 7, 8, 9, 12, 13, 15, 16, 18, 19, 21]",58.52067184448242,2.9965384006500244,58.52067184448242
225,relu,"[2, 3, 4, 5, 8, 9, 11, 12, 13, 16, 17, 20, 21, 22, 23]",114.25757598876953,2.801180124282837,114.25757598876953
226,relu,"[2, 3, 6, 8, 10, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23]",75.46040344238281,2.124239206314087,75.46040344238281
227,relu,"[1, 2, 3, 6, 8, 9, 10, 11, 12, 13, 14, 17, 19, 20, 21]",126.47392272949219,2.2262794971466064,126.47392272949219
228,relu,"[0, 1, 2, 3, 4, 6, 7, 9, 13, 14, 16, 18, 20, 21, 23]",66.71255493164062,1.5203362703323364,66.71255493164062
229,relu,"[2, 3, 4, 6, 8, 10, 12, 13, 14, 15, 17, 18, 19, 22, 23]",50.40351486206055,2.407034158706665,50.40351486206055
230,relu,"[0, 3, 4, 5, 6, 7, 9, 10, 13, 14, 17, 18, 21, 22, 23]",117.78841400146484,2.55959153175354,117.78841400146484
231,relu,"[0, 1, 2, 5, 7, 8, 9, 13, 14, 15, 18, 19, 20, 21, 23]",102.7335433959961,2.0655581951141357,102.7335433959961
232,relu,"[4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 23]",105.423095703125,2.837123155593872,105.42310333251953
233,relu,"[0, 3, 6, 7, 8, 9, 10, 11, 15, 17, 18, 19, 20, 21, 22]",87.67033386230469,2.0055758953094482,87.67033386230469
234,relu,"[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 14, 17, 20, 21, 22]",310.30810546875,7.474627494812012,310.30810546875
235,relu,"[1, 4, 5, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20, 22, 23]",103.44475555419922,2.1650373935699463,103.44475555419922
236,relu,"[0, 2, 3, 4, 5, 11, 13, 14, 15, 18, 19, 20, 21, 22, 23]",121.5892562866211,2.0183091163635254,121.5892562866211
237,relu,"[2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 19, 21]",90.80487823486328,2.84709095954895,90.80487823486328
238,relu,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 17, 18, 20, 22]",93.71035766601562,2.0450925827026367,93.71035766601562
